country,year,gov_exp,date,trade,growth,inf,inv_share,exp,_merge,code,income_cat
Nicaragua,1991,16.79739952,1991-01-01,74.327973742158,-0.189281493926757,,,23.7308017228247,both,NIC,L
Niger,1991,,1991-01-01,30.336179238057,-0.43948910045782,-7.79664179104468,4.3401822112615,,both,NER,L
Nigeria,1991,19.16657404,1991-01-01,,0.358352601660144,13.0069731037427,,,both,NGA,L
North Macedonia,1991,,1991-01-01,46.3763429752066,-6.17076764806545,,,,both,MKD,
Norway,1991,54.51850128,1991-01-01,69.589804667081,3.08443858463822,3.43819599109134,,38.6254931418945,both,NOR,H
Oman,1991,37.44820312,1991-01-01,62.7126492319462,6.07407790816865,,4.52779287713153,,both,OMN,UM
Pakistan,1991,21.41259956,1991-01-01,35.4196551048403,5.06156775897861,11.7912703351416,13.7322163433275,,both,PAK,L
Panama,1991,20.91320038,1991-01-01,140.246558305042,9.41900577419628,1.25626077674688,10.7476420649965,,both,PAN,LM
Papua New Guinea,1991,,1991-01-01,94.4197914355447,9.54689771039914,6.96568127760753,23.294317173286,30.0016640781007,both,PNG,LM
Paraguay,1991,11.25494427,1991-01-01,89.1393192206208,3.49365015491472,24.2253521126763,,,both,PRY,LM
Peru,1991,15.71792984,1991-01-01,26.659254111884,2.2192591027909,409.530166622023,,14.56901630511,both,PER,LM
Philippines,1991,18.04234559,1991-01-01,44.2199237760081,-0.436390080533428,19.2614585266282,,14.0269823956229,both,PHL,LM
Poland,1991,,1991-01-01,,-7.01557879301123,76.7694992087347,,,both,POL,LM
Portugal,1991,41.37360001,1991-01-01,60.3666002157807,4.36820668440046,11.8494841773675,,34.730902729588,both,PRT,UM
Qatar,1991,57.52553188,1991-01-01,,-1.66223252157937,4.41729323308255,,,both,QAT,H
Romania,1991,38.28414554,1991-01-01,39.1351694722991,-12.9182107298211,230.622494900178,,32.8907845183538,both,ROU,LM
Russian Federation,1991,,1991-01-01,26.2567036110118,-5.04693945142462,,,,both,RUS,UM
Rwanda,1991,,1991-01-01,25.3719737830637,-2.51437965263501,19.6371658148373,7.01693517284964,12.4816099532825,both,RWA,L
Saint Kitts and Nevis,1991,18.21583649,,,,,,,left_only,,
Saint Lucia,1991,17.96411923,,,,,,,left_only,,
Saint Vincent and the Grenadines,1991,26.24045204,,,,,,,left_only,,
Saudi Arabia,1991,34.94585763,1991-01-01,74.6992988351616,8.2207535227478,4.86111111111136,15.5001454028467,,both,SAU,UM
Senegal,1991,,1991-01-01,42.1828996492748,2.65996265739379,-1.75355690199309,11.1589991295192,,both,SEN,LM
Seychelles,1991,52.10342912,1991-01-01,56.0589192181602,2.76042625999888,1.98675496688734,12.2146169492787,,both,SYC,UM
Slovak Republic,1991,,1991-01-01,86.7736125430284,-14.5738038462519,,,,both,SVK,
Slovenia,1991,,1991-01-01,130.099381673414,-8.90010793013167,114.832935589747,,,both,SVN,
Solomon Islands,1991,,1991-01-01,168.200409411776,6.00000155634052,15.050130775937,,,both,SLB,L
South Africa,1991,27.80290031,1991-01-01,34.8816092569776,-1.0182449675445,15.334802353322,12.8938768950554,24.9351797289334,both,ZAF,UM
Spain,1991,30.20770073,1991-01-01,35.5206586037759,2.54600050970433,5.93421344335924,,30.1768528181733,both,ESP,H
Sri Lanka,1991,26.4219815,1991-01-01,67.5959123930763,4.59998724404535,12.1856307214389,18.3614658448482,25.510749439364,both,LKA,L
Sudan,1991,45.70000289,1991-01-01,15.0729562327699,7.51091035393294,123.578126902936,9.69928947822379,,both,SDN,L
Suriname,1991,26.64137044,1991-01-01,,2.69999913539954,25.9674625060223,,,both,SUR,UM
Sweden,1991,40.97883606,1991-01-01,51.1696040454209,-1.14597484648873,9.4446273294419,,36.6808317736331,both,SWE,H
Switzerland,1991,32.12379837,1991-01-01,78.2239128940406,-0.91581666845633,5.8595966346867,,15.0879116119048,both,CHE,H
Tajikistan,1991,,1991-01-01,,-7.09999909622525,,,,both,TJK,LM
Tanzania,1991,14.16344299,1991-01-01,30.2316225499322,2.07198821361914,28.695652173913,11.8277395040673,,both,TZA,L
Thailand,1991,16.95750046,1991-01-01,78.4711349774175,8.5582603212423,5.70985259891396,34.4125880258694,11.6600937204197,both,THA,LM
Togo,1991,14.59201265,1991-01-01,59.4614554308219,-0.699967495023117,0.387081797870731,,,both,TGO,L
Trinidad and Tobago,1991,29.98531562,1991-01-01,,3.11240786575588,3.78310214375795,,,both,TTO,UM
Tunisia,1991,27.62801911,1991-01-01,85.6860202181431,3.90454530313198,8.19371509544085,15.9202954575685,29.441839584996,both,TUN,LM
Turkiye,1991,18.23761368,1991-01-01,30.4760116733895,0.720279035610048,65.9785679918951,15.8424889095976,19.2333041694327,both,,
Uganda,1991,,1991-01-01,29.4022018591267,5.55409549507921,,7.75852882979718,,both,UGA,L
Ukraine,1991,,1991-01-01,50.133779264214,-8.6999999997216,,16.4080267558528,,both,UKR,LM
United Arab Emirates,1991,35.96356426,1991-01-01,,0.860081947717788,,,,both,ARE,H
United Kingdom,1991,42.74819946,1991-01-01,45.2998069343145,-1.10312161180532,7.46178295746934,,34.7840781769414,both,GBR,H
United States,1991,37.97249985,1991-01-01,19.7864481240974,-0.108312888962658,4.23496396453849,,22.8843858256298,both,USA,H
Uruguay,1991,22.22610092,1991-01-01,38.5549047407092,3.53880850451309,101.971683202507,9.63655571304532,23.3610469711841,both,URY,UM
Uzbekistan,1991,,1991-01-01,,-0.492000005163078,,,,both,UZB,LM
Vanuatu,1991,33.21158559,1991-01-01,94.2228152101401,3.14763848027586,6.46913580246914,,,both,VUT,LM
"Venezuela, RB",1991,33.89180093,1991-01-01,55.7196397554298,9.72988797714595,,,,both,VEN,UM
Viet Nam,1991,,1991-01-01,66.9469523941752,5.96084393218912,,,,both,VNM,L
"Yemen, Rep.",1991,24.74287263,1991-01-01,47.921359321418,6.29349385992927,36.0,8.43458315354393,,both,YEM,L
,1991,,,,,,,,left_only,,
,1991,,,,,,,,left_only,,
Albania,1992,,1992-01-01,108.785472241159,-7.18711091500037,226.005421253526,,,both,ALB,LM
Algeria,1992,30.61557,1992-01-01,49.1890842360411,1.80000230244057,31.6696619117149,19.8182216978015,,both,DZA,LM
Angola,1992,,1992-01-01,,-5.83828073313141,299.509803921569,0.0,,both,AGO,LM
Antigua and Barbuda,1992,19.65525084,1992-01-01,,1.15854079029032,,,,both,ATG,UM
Argentina,1992,12.09939957,1992-01-01,14.730980586353,7.93729155643076,,,11.8011099217048,both,ARG,UM
Aruba,1992,,1992-01-01,,5.88235395341866,3.8733753699648,,,both,ABW,UM
Australia,1992,38.03913116,1992-01-01,33.0445567945568,0.428289544126571,1.01223112610714,19.5551408051408,24.4365431865432,both,AUS,H
Austria,1992,53.38280106,1992-01-01,67.8961088248008,2.09352495522575,4.02084780038557,,36.8414519091316,both,AUT,H
Azerbaijan,1992,,1992-01-01,140.799983402834,-22.6000003264444,-10.6300971576201,,,both,AZE,LM
"Bahamas, The",1992,11.79614307,1992-01-01,101.461563203602,-3.82558229706301,5.73819886173447,,18.0829848825989,both,BHS,H
Bahrain,1992,30.64814963,1992-01-01,159.291898335568,6.68999836660551,-0.172413793103312,,22.9170426686288,both,BHR,UM
Bangladesh,1992,8.796619222,1992-01-01,19.9340055024511,5.44268554966725,3.63407691798491,10.3311890245583,,both,BGD,L
Barbados,1992,,1992-01-01,,-5.69252077562329,6.09389302994638,,,both,BRB,UM
Belgium,1992,53.79199982,1992-01-01,115.069287501636,1.53065460747519,2.42795567164615,,,both,BEL,H
Belize,1992,,1992-01-01,80.2872531418312,12.7310426540284,2.39670073025188,,13.5560502692998,both,BLZ,LM
Benin,1992,18.40174762,1992-01-01,56.7407458048553,2.95771082720395,,9.876208508295,,both,BEN,L
Bhutan,1992,37.02033195,1992-01-01,91.7608375674865,4.60089119051578,15.975217361539,,18.99815954426,both,BTN,L
Bolivia,1992,25.25327798,1992-01-01,49.1108578783889,1.64649818317069,12.060323601829,,17.5620012095936,both,BOL,LM
Bosnia and Herzegovina,1992,,1992-01-01,,-6.43690771039324,,,,both,BIH,LM
Brazil,1992,,1992-01-01,19.2533747878959,-0.54407204977727,951.962053052818,,,both,BRA,UM
Bulgaria,1992,,1992-01-01,100.049800796813,-7.27238796644707,91.2979327269303,14.7903386454183,39.5488047808765,both,BGR,LM
Burkina Faso,1992,16.7498448,1992-01-01,28.3740163771975,0.232710761845951,-1.99113580736892,10.7485858525297,,both,BFA,L
Burundi,1992,30.39115631,1992-01-01,38.2261314127976,1.00999837099629,1.82333333333308,,20.7437947032339,both,BDI,L
Cabo Verde,1992,,1992-01-01,83.9398899681127,10.9376469895221,3.11666432682861,,,both,CPV,LM
Cambodia,1992,,1992-01-01,,7.01753837781436,,,,both,KHM,L
Canada,1992,53.34090042,1992-01-01,52.7380309449972,0.89046625458775,1.49013290374545,,25.5337984176739,both,CAN,H
Central African Republic,1992,23.09160913,1992-01-01,43.2290760804125,-6.42407819946331,-1.03360811667777,,,both,CAF,L
Chad,1992,,1992-01-01,35.904560029092,8.00144334631926,-3.11303067214949,,,both,TCD,L
Chile,1992,19.57999992,1992-01-01,56.2540505545303,11.166707732399,15.4258064688928,,16.5937367515193,both,CHL,LM
China,1992,14.74949696,1992-01-01,30.1457164535977,14.2245295924965,6.35398134024869,28.2788751726547,,both,CHN,L
Colombia,1992,12.19999981,1992-01-01,33.6115913436524,4.04492943933556,27.0106266231361,,,both,COL,LM
Comoros,1992,20.36905132,1992-01-01,35.7573554920457,8.53098178773288,,,,both,COM,L
"Congo, Dem. Rep.",1992,,1992-01-01,,-10.5000085646477,4129.16985661558,,16.1360862385636,both,COD,L
"Congo, Rep.",1992,32.76646953,1992-01-01,57.1407058861412,2.61194805533871,-3.93546810070881,19.822256568779,,both,COG,LM
Costa Rica,1992,18.76499939,1992-01-01,76.0962354814708,9.2011037327736,21.791168790061,,17.7816496000967,both,CRI,LM
Croatia,1992,37.10811794,1992-01-01,,-11.7132904577233,625.000000000001,,35.4939433217562,both,HRV,LM
Cyprus,1992,,1992-01-01,110.097007340814,9.39999901631703,6.51021953065818,,50.6985863799203,both,CYP,H
Czechia,1992,,1992-01-01,77.9611310848888,-0.506542342811386,11.086500072223,,,both,CZE,LM
Cote d'Ivoire,1992,,1992-01-01,60.0250653360901,-0.244560610691636,4.2313838286997,4.68141337416927,,both,,
Denmark,1992,57.125,1992-01-01,66.9797006123946,2.02281125564969,2.09604442933217,,37.5632070498347,both,DNK,H
Djibouti,1992,34.86514111,1992-01-01,,,,,,both,DJI,LM
Dominica,1992,27.36929348,1992-01-01,,2.02942082563156,5.47182559344178,,,both,DMA,LM
Dominican Republic,1992,10.44050026,1992-01-01,80.4648015417106,11.2209327396002,4.25902638893392,,7.01784710430084,both,DOM,LM
Ecuador,1992,,1992-01-01,44.8065436522069,2.11431064978969,54.6078215093597,8.87183220790978,,both,ECU,LM
El Salvador,1992,20.7520556,1992-01-01,48.675245823902,7.02196331575217,11.2144813801987,13.2121941116276,,both,SLV,LM
Equatorial Guinea,1992,594.7697869,1992-01-01,,34.7453200290652,-4.27874315639129,,,both,GNQ,L
Estonia,1992,,1992-01-01,,-21.1686562081083,,,,both,EST,UM
Eswatini,1992,24.00888084,1992-01-01,,3.2262068810838,7.55829536317337,,,both,SWZ,LM
Ethiopia,1992,14.23534932,1992-01-01,,-8.67248014788842,10.5274440119592,,11.1170004896065,both,ETH,L
Fiji,1992,27.10504835,1992-01-01,106.790552275096,6.10000190987678,4.88302271568611,8.47082320250087,24.2006773185134,both,FJI,LM
Finland,1992,61.8,1992-01-01,50.2394263203831,-3.31137335489038,2.91932319285011,,39.1246305991357,both,FIN,H
France,1992,52.00059891,1992-01-01,43.963354493583,1.5160611193343,2.36376046269353,,41.8866435414424,both,FRA,H
Gabon,1992,26.5374632,1992-01-01,79.868842088552,-3.09014565154393,-9.54291330336575,16.7296285449853,,both,GAB,UM
Georgia,1992,,1992-01-01,101.943699731903,-44.899774806083,,,,both,GEO,LM
Germany,1992,47.17670059,1992-01-01,44.6840440028306,2.01418425526269,5.05697796731731,,31.1633496891613,both,DEU,H
Ghana,1992,9.967620582,1992-01-01,45.9935958613923,3.87941908037517,10.0561167448841,2.44869999554029,,both,GHA,L
Greece,1992,36.39330088,1992-01-01,37.7870755959724,0.699999922754131,15.8770737923919,,,both,GRC,UM
Grenada,1992,21.79542171,1992-01-01,,-0.851148756391396,3.77833753148618,,,both,GRD,LM
Guatemala,1992,,1992-01-01,45.3622490673106,4.83833884688683,10.0459179984089,13.205417681443,9.622357563089,both,GTM,LM
Guinea,1992,13.86528439,1992-01-01,34.9419059949339,3.2709473025656,,6.72240397626312,6.46952676883647,both,GIN,L
Guinea-Bissau,1992,10.14610013,1992-01-01,55.0143756809514,1.09999996776526,69.5836363993793,,,both,GNB,L
Guyana,1992,,1992-01-01,274.973115932726,7.75788577607526,,34.8364454144734,,both,GUY,L
Haiti,1992,,1992-01-01,32.5376884422111,-5.30993292251178,19.358494654122,,,both,HTI,L
Honduras,1992,13.84869957,1992-01-01,76.2562502551051,6.07368787706019,8.75988625255494,,,both,HND,L
"Hong Kong SAR, China",1992,13.54350114,1992-01-01,240.13281627495,6.23493147253409,9.65250965250966,24.2954666534511,,both,HKG,H
Hungary,1992,,1992-01-01,55.4413551689444,-3.06418034654369,23.6557207806552,,51.4535666912262,both,HUN,UM
Iceland,1992,44.68032074,1992-01-01,59.8793998648287,-3.37389406688185,3.94771176824031,,31.0957945972056,both,ISL,H
India,1992,26.22926192,1992-01-01,18.433099041828,5.48239602040357,11.7878170418134,,15.1164759560621,both,IND,L
Indonesia,1992,16.82419968,1992-01-01,57.4274341101528,6.49750651682714,7.52351717022748,,11.7102020320565,both,IDN,L
"Iran, Islamic Rep.",1992,17.62236786,1992-01-01,40.3979272520989,3.29798191906094,25.8077226162332,,13.8920557320226,both,IRN,LM
Ireland,1992,44.82500076,1992-01-01,109.54546995765,3.34327465562787,3.06999853835904,,37.5821979911035,both,IRL,H
Israel,1992,44.07419968,1992-01-01,55.2804077440196,7.75926620215321,12.0156939676313,,39.1118825890257,both,ISR,H
Italy,1992,55.29470062,1992-01-01,34.8334276236699,0.834275476973303,5.2705899859293,,46.9713442442411,both,ITA,H
Jamaica,1992,18.69168882,1992-01-01,125.494326721559,1.95554250245047,77.2965929559651,24.4508726291256,20.1069971050268,both,JAM,LM
Japan,1992,30.23547704,1992-01-01,17.018068824019,0.900586066360461,1.7602830605927,,,both,JPN,H
Jordan,1992,35.46513803,1992-01-01,131.644698648349,14.3497760596886,3.9958356055719,,24.6856304010636,both,JOR,LM
Kenya,1992,17.60141947,1992-01-01,52.9308701038286,-0.799493958641349,27.3323644475784,,,both,KEN,L
Kiribati,1992,84.30590539,1992-01-01,111.772613340952,23.9592681774745,,,,both,KIR,LM
"Korea, Rep.",1992,15.45489979,1992-01-01,48.759425641203,6.19864279836374,6.21328146355184,30.9210033263578,13.4192882632031,both,KOR,UM
Kuwait,1992,90.82057011,1992-01-01,94.6880649671661,82.8093290262528,-0.54547121378821,,92.250920925926,both,KWT,H
Kyrgyz Republic,1992,,1992-01-01,83.1916902738432,-13.8378377984379,,,,both,KGZ,LM
Latvia,1992,,1992-01-01,,-32.1185704640615,951.696194870801,,,both,LVA,LM
Lebanon,1992,36.11755679,1992-01-01,82.844256447048,16.4383457045728,,27.8186220172432,,both,LBN,LM
Lesotho,1992,35.33080093,1992-01-01,,6.95636495400254,17.2085201793721,,29.989809615913,both,LSO,L
Luxembourg,1992,,1992-01-01,182.54727407881,1.81965245225082,3.15417375961789,,32.8622508045052,both,LUX,H
Madagascar,1992,16.18722109,1992-01-01,33.1576177671174,1.18088494825233,14.5123786075771,33.3811146116634,,both,MDG,L
Malaysia,1992,28.20939358,1992-01-01,150.611220981935,8.88511797832156,4.76722829992821,22.3317980913447,,both,MYS,UM
Maldives,1992,36.09297707,1992-01-01,,6.67082531517829,16.8559977535548,,17.9713706865057,both,MDV,L
Marshall Islands,1992,,1992-01-01,,7.14088119818035,,,,both,MHL,LM
Mexico,1992,13.37469959,1992-01-01,35.553495904112,3.56861354412243,15.5078962533573,15.8326233545801,13.3620544020174,both,MEX,UM
"Micronesia, Fed. Sts.",1992,,1992-01-01,,4.00801603206413,,,,both,FSM,LM
Moldova,1992,,1992-01-01,,-29.0999999176414,1026.82626424702,,,both,MDA,LM
Mongolia,1992,29.12510639,1992-01-01,65.2956469006826,-9.25646570382904,,,16.670151001994,both,MNG,LM
Morocco,1992,22.2814041,1992-01-01,50.2633161845725,-2.097738754022,5.7402466286874,,18.2072369760728,both,MAR,LM
Mozambique,1992,22.32361595,1992-01-01,59.3371692453075,-7.57664724880097,,,,both,MOZ,L
Myanmar,1992,,1992-01-01,,9.66094245346783,21.9132104007913,,,both,MMR,L
Namibia,1992,32.79599051,1992-01-01,91.9734600107459,7.18934252280525,,,29.5765976472102,both,NAM,LM
Netherlands,1992,55.68040085,1992-01-01,102.080770696115,1.70607098866782,3.18358181761551,,46.1413371471535,both,NLD,H
New Zealand,1992,52.52194653,1992-01-01,59.2340588498117,1.09376591969001,1.01456027171236,,,both,NZL,H
Nicaragua,1992,18.3906002,1992-01-01,70.5176260597947,0.386346578416166,,,24.4003792949576,both,NIC,L
Niger,1992,,1992-01-01,28.7066499462238,2.00075236142851,-4.47561790247178,3.9740002766906,,both,NER,L
Nigeria,1992,22.45742187,1992-01-01,,4.63119294607692,44.588842715023,,,both,NGA,L
North Macedonia,1992,,1992-01-01,102.38399161696,-6.56519867685854,,,,both,MKD,LM
Norway,1992,55.78239822,1992-01-01,66.7110650319213,3.5744589496928,2.32808504911857,,39.7314944292965,both,NOR,H
Oman,1992,40.1406069,1992-01-01,64.7278861669356,8.41388425937097,,4.32741675223705,,both,OMN,UM
Pakistan,1992,22.63509941,1992-01-01,37.6945397210631,7.70589781716029,9.5090414619015,15.0419561080912,,both,PAK,L
Panama,1992,27.76600075,1992-01-01,144.87918854738,8.20168016089707,1.82452156989957,13.5847155485649,,both,PAN,LM
Papua New Guinea,1992,22.79239015,1992-01-01,93.5519772673455,13.8490852689481,4.30961457009748,16.5616860052096,29.0520956665877,both,PNG,LM
Paraguay,1992,12.85941155,1992-01-01,89.4975575588359,1.69642801124701,15.192743764172,,,both,PRY,LM
Peru,1992,19.07523346,1992-01-01,27.9772921552067,-0.540509124723926,73.5282942442641,,17.1550178825329,both,PER,LM
Philippines,1992,18.42130358,1992-01-01,44.9911427301615,0.417629066097945,8.65100357865265,,14.2069780574693,both,PHL,LM
Poland,1992,,1992-01-01,,2.51497861350261,46.0985621037431,,,both,POL,LM
Portugal,1992,42.47700119,1992-01-01,56.3072775978983,1.08947633331087,9.55926033177508,,35.8791544619716,both,PRT,UM
Qatar,1992,54.19423742,1992-01-01,,11.3305277115916,3.06030603060311,,,both,QAT,H
Romania,1992,41.53218354,1992-01-01,63.9902474623499,-8.7672284522824,211.205587610082,,38.2481921316261,both,ROU,LM
Russian Federation,1992,,1992-01-01,110.577064702788,-14.5310737729264,,,,both,RUS,LM
Rwanda,1992,21.50452493,1992-01-01,23.8314470330714,5.87272523970344,9.56041187600816,10.1510498761397,14.9651355338768,both,RWA,L
Saint Kitts and Nevis,1992,19.78107414,,,,,,,left_only,,
Saint Lucia,1992,18.29664052,,,,,,,left_only,,
Saint Vincent and the Grenadines,1992,25.93799048,,,,,,,left_only,,
Saudi Arabia,1992,41.1651847,1992-01-01,75.0920345777317,4.58059761127585,-0.0770060064690777,16.9472179261931,,both,SAU,UM
Senegal,1992,,1992-01-01,41.4568617276384,1.32023303661357,-0.109942967085646,11.2946490334151,,both,SEN,LM
Seychelles,1992,50.71132721,1992-01-01,52.3955389700337,7.17304395387974,3.24675324675323,11.6442998514615,,both,SYC,UM
Slovak Republic,1992,,1992-01-01,131.441897608458,-6.72148633956799,9.89350519771167,,,both,SVK,LM
Slovenia,1992,,1992-01-01,98.3919559552935,-5.46369777775745,209.933731186822,,32.1574472029956,both,SVN,UM
Solomon Islands,1992,,1992-01-01,149.791776736118,12.69999824824,10.7511603675285,,,both,SLB,LM
South Africa,1992,29.82069969,1992-01-01,34.3213534993474,-2.13703284500521,13.8746803836056,11.9533499872352,27.9224853920467,both,ZAF,UM
Spain,1992,33.79460144,1992-01-01,36.020774482446,0.92921538359569,5.9245312622849,,31.7336598406296,both,ESP,H
Sri Lanka,1992,23.02830901,1992-01-01,72.8037565573982,4.39999125181939,11.3834370512206,20.3175297390208,23.9797969822448,both,LKA,L
Sudan,1992,50.42081622,1992-01-01,19.6706332930978,6.57786138499603,117.624468896394,11.5670971913482,,both,SDN,L
Suriname,1992,24.42855968,1992-01-01,,0.400000008536168,43.6661783854171,,,both,SUR,UM
Sweden,1992,45.87023926,1992-01-01,50.8517871690285,-1.15859274994,2.3743672511188,,39.7647892485493,both,SWE,H
Switzerland,1992,34.23389816,1992-01-01,78.8826452809998,-0.0437330034965839,4.03703020778739,,16.3922335408095,both,CHE,H
Tajikistan,1992,,1992-01-01,,-29.0000010554471,,,,both,TJK,L
Tanzania,1992,17.57987368,1992-01-01,35.6677963323106,0.584322131924068,21.8468468468473,12.2419382826173,,both,TZA,L
Thailand,1992,17.83930016,1992-01-01,77.9546456926093,8.08338802345332,4.13914575077056,31.1367287786701,11.5032811606639,both,THA,LM
