,country,year,gov_exp,date,trade,growth,inf,inv_share,_merge,code,income_cat,balanced
275,Seychelles,1991,52.10342912,1991-01-01,56.0589192181602,2.76042625999888,1.98675496688734,12.2146169492787,both,SYC,UM,True
279,South Africa,1991,27.80290031,1991-01-01,34.8816092569776,-1.0182449675445,15.334802353322,12.8938768950554,both,ZAF,UM,True
281,Sri Lanka,1991,26.4219815,1991-01-01,67.5959123930763,4.59998724404535,12.1856307214389,18.3614658448482,both,LKA,L,False
282,Sudan,1991,45.70000289,1991-01-01,15.0729562327699,7.51091035393294,123.578126902936,9.69928947822379,both,SDN,L,False
287,Tanzania,1991,14.16344299,1991-01-01,30.2316225499322,2.07198821361914,28.695652173913,11.8277395040673,both,TZA,L,False
288,Thailand,1991,16.95750046,1991-01-01,78.4711349774175,8.5582603212423,5.70985259891396,34.4125880258694,both,THA,LM,True
291,Tunisia,1991,27.62801911,1991-01-01,85.6860202181431,3.90454530313198,8.19371509544085,15.9202954575685,both,TUN,LM,False
292,Turkiye,1991,18.23761368,1991-01-01,30.4760116733895,0.720279035610048,65.9785679918951,15.8424889095976,both,,,False
298,Uruguay,1991,22.22610092,1991-01-01,38.5549047407092,3.53880850451309,101.971683202507,9.63655571304532,both,URY,UM,False
303,"Yemen, Rep.",1991,24.74287263,1991-01-01,47.921359321418,6.29349385992927,36.0,8.43458315354393,both,YEM,L,False
307,Algeria,1992,30.61557,1992-01-01,49.1890842360411,1.80000230244057,31.6696619117149,19.8182216978015,both,DZA,LM,False
312,Australia,1992,38.03913116,1992-01-01,33.0445567945568,0.428289544126571,1.01223112610714,19.5551408051408,both,AUS,H,True
317,Bangladesh,1992,8.796619222,1992-01-01,19.9340055024511,5.44268554966725,3.63407691798491,10.3311890245583,both,BGD,L,True
321,Benin,1992,18.40174762,1992-01-01,56.7407458048553,2.95771082720395,,9.876208508295,both,BEN,L,True
327,Burkina Faso,1992,16.7498448,1992-01-01,28.3740163771975,0.232710761845951,-1.99113580736892,10.7485858525297,both,BFA,L,False
335,China,1992,14.74949696,1992-01-01,30.1457164535977,14.2245295924965,6.35398134024869,28.2788751726547,both,CHN,L,False
339,"Congo, Rep.",1992,32.76646953,1992-01-01,57.1407058861412,2.61194805533871,-3.93546810070881,19.822256568779,both,COG,LM,False
350,El Salvador,1992,20.7520556,1992-01-01,48.675245823902,7.02196331575217,11.2144813801987,13.2121941116276,both,SLV,LM,True
355,Fiji,1992,27.10504835,1992-01-01,106.790552275096,6.10000190987678,4.88302271568611,8.47082320250087,both,FJI,LM,False
358,Gabon,1992,26.5374632,1992-01-01,79.868842088552,-3.09014565154393,-9.54291330336575,16.7296285449853,both,GAB,UM,False
361,Ghana,1992,9.967620582,1992-01-01,45.9935958613923,3.87941908037517,10.0561167448841,2.44869999554029,both,GHA,L,False
365,Guinea,1992,13.86528439,1992-01-01,34.9419059949339,3.2709473025656,,6.72240397626312,both,GIN,L,False
370,"Hong Kong SAR, China",1992,13.54350114,1992-01-01,240.13281627495,6.23493147253409,9.65250965250966,24.2954666534511,both,HKG,H,True
379,Jamaica,1992,18.69168882,1992-01-01,125.494326721559,1.95554250245047,77.2965929559651,24.4508726291256,both,JAM,LM,False
384,"Korea, Rep.",1992,15.45489979,1992-01-01,48.759425641203,6.19864279836374,6.21328146355184,30.9210033263578,both,KOR,UM,True
388,Lebanon,1992,36.11755679,1992-01-01,82.844256447048,16.4383457045728,,27.8186220172432,both,LBN,LM,True
391,Madagascar,1992,16.18722109,1992-01-01,33.1576177671174,1.18088494825233,14.5123786075771,33.3811146116634,both,MDG,L,True
392,Malaysia,1992,28.20939358,1992-01-01,150.611220981935,8.88511797832156,4.76722829992821,22.3317980913447,both,MYS,UM,True
395,Mexico,1992,13.37469959,1992-01-01,35.553495904112,3.56861354412243,15.5078962533573,15.8326233545801,both,MEX,UM,True
410,Oman,1992,40.1406069,1992-01-01,64.7278861669356,8.41388425937097,,4.32741675223705,both,OMN,UM,False
411,Pakistan,1992,22.63509941,1992-01-01,37.6945397210631,7.70589781716029,9.5090414619015,15.0419561080912,both,PAK,L,True
412,Panama,1992,27.76600075,1992-01-01,144.87918854738,8.20168016089707,1.82452156989957,13.5847155485649,both,PAN,LM,False
413,Papua New Guinea,1992,22.79239015,1992-01-01,93.5519772673455,13.8490852689481,4.30961457009748,16.5616860052096,both,PNG,LM,False
422,Rwanda,1992,21.50452493,1992-01-01,23.8314470330714,5.87272523970344,9.56041187600816,10.1510498761397,both,RWA,L,False
426,Saudi Arabia,1992,41.1651847,1992-01-01,75.0920345777317,4.58059761127585,-0.0770060064690777,16.9472179261931,both,SAU,UM,False
428,Seychelles,1992,50.71132721,1992-01-01,52.3955389700337,7.17304395387974,3.24675324675323,11.6442998514615,both,SYC,UM,True
432,South Africa,1992,29.82069969,1992-01-01,34.3213534993474,-2.13703284500521,13.8746803836056,11.9533499872352,both,ZAF,UM,True
434,Sri Lanka,1992,23.02830901,1992-01-01,72.8037565573982,4.39999125181939,11.3834370512206,20.3175297390208,both,LKA,L,False
435,Sudan,1992,50.42081622,1992-01-01,19.6706332930978,6.57786138499603,117.624468896394,11.5670971913482,both,SDN,L,False
440,Tanzania,1992,17.57987368,1992-01-01,35.6677963323106,0.584322131924068,21.8468468468473,12.2419382826173,both,TZA,L,False
441,Thailand,1992,17.83930016,1992-01-01,77.9546456926093,8.08338802345332,4.13914575077056,31.1367287786701,both,THA,LM,True
444,Tunisia,1992,25.70168829,1992-01-01,86.0000875541741,7.80572887722397,5.82434514637906,17.1079667002291,both,TUN,LM,False
445,Turkiye,1992,18.58457375,1992-01-01,31.737365644504,5.03563493896803,70.0761038690372,15.5171360420279,both,,,False
451,Uruguay,1992,23.62829971,1992-01-01,40.0730436292529,7.93158841395443,68.4591938395374,11.0541185022459,both,URY,UM,False
456,"Yemen, Rep.",1992,24.62995937,1992-01-01,46.1503514733973,8.20759813722687,29.4117647058824,15.3913914285184,both,YEM,L,False
460,Algeria,1993,35.35979773,1993-01-01,44.9228133698634,-2.10000075769095,20.5403261235827,18.2933107518947,both,DZA,LM,False
465,Australia,1993,37.94717407,1993-01-01,35.3995349245547,4.04672816534581,1.75365344467641,20.1071969637282,both,AUS,H,True
470,Bangladesh,1993,9.739478093,1993-01-01,23.1215830698982,4.71156172453999,3.01481859989799,11.4690972617017,both,BGD,L,True
474,Benin,1993,16.37844361,1993-01-01,55.3817991336605,5.83617208501383,0.440599214931768,9.63872339259225,both,BEN,L,True
480,Burkina Faso,1993,17.86468498,1993-01-01,29.6250839534616,3.46138493945818,0.553455723541917,10.750682040485,both,BFA,L,False
488,China,1993,13.52983761,1993-01-01,36.0560778682481,13.8837293017729,14.6100786356602,34.5164343582882,both,CHN,L,False
492,"Congo, Rep.",1993,32.84384328,1993-01-01,74.1761942770688,-0.979683208744774,4.92366412213743,27.2727272727273,both,COG,LM,False
503,El Salvador,1993,18.50858278,1993-01-01,53.5272904870361,5.81831555719015,18.5066883302714,13.850227772258,both,SLV,LM,True
508,Fiji,1993,26.69573637,1993-01-01,111.781962338949,2.13003242138274,5.20658925195765,11.9563924677899,both,FJI,LM,False
511,Gabon,1993,26.87939597,1993-01-01,83.3430365420292,3.94655500790242,0.533746556474191,17.8157735426302,both,GAB,UM,False
514,Ghana,1993,13.17086168,1993-01-01,56.6691201156995,4.85000055379412,24.9598424742497,12.6778750548798,both,GHA,L,False
518,Guinea,1993,13.29615677,1993-01-01,37.4482435133692,5.04414454071403,,7.2542475798043,both,GIN,L,False
523,"Hong Kong SAR, China",1993,15.3132075,1993-01-01,233.969130299352,6.20110784301558,8.80281690140857,23.354528952428,both,HKG,H,True
537,"Korea, Rep.",1993,15.06219959,1993-01-01,46.9186782337658,6.87747412868558,4.80099660215354,30.5496233437707,both,KOR,UM,True
541,Lebanon,1993,23.03532517,1993-01-01,76.3510747169767,10.7656697971889,,27.8186220169991,both,LBN,LM,True
544,Madagascar,1993,17.07601286,1993-01-01,32.8658889270584,2.09992318110865,10.008361204014,35.1132338793255,both,MDG,L,True
545,Malaysia,1993,24.61355529,1993-01-01,157.940462501597,9.89494333377064,3.53658536585389,24.8765926803489,both,MYS,UM,True
548,Mexico,1993,12.30669975,1993-01-01,26.1631235578308,2.86699945461075,9.75146045357553,17.1695919220529,both,MEX,UM,True
563,Oman,1993,40.05496382,1993-01-01,65.0815118064186,6.04296067461487,,5.89224358505739,both,OMN,UM,False
564,Pakistan,1993,16.99649097,1993-01-01,38.4993168752315,1.7577476978468,9.97366476029209,15.4994413507758,both,PAK,L,True
565,Panama,1993,33.84609985,1993-01-01,139.679221337261,5.4557443567584,0.453930078840388,17.7887322336769,both,PAN,LM,False
566,Papua New Guinea,1993,23.54841856,1993-01-01,89.5892872552444,18.2022859527298,4.97411430311646,14.1254545828111,both,PNG,LM,False
575,Rwanda,1993,20.27718691,1993-01-01,25.6790070069858,-8.10869187970815,12.3543887630448,9.06610141400886,both,RWA,L,False
579,Saudi Arabia,1993,37.73156748,1993-01-01,67.80697438575,0.379839272863606,1.05579531442694,18.6882612231783,both,SAU,UM,False
581,Seychelles,1993,60.35408861,1993-01-01,57.891896451761,7.3033707678707,1.38364779874215,16.2381755859369,both,SYC,UM,True
585,South Africa,1993,29.09889984,1993-01-01,35.6981243460429,1.23355793864741,9.71746732988991,11.4126989813879,both,ZAF,UM,True
587,Sri Lanka,1993,23.17653066,1993-01-01,77.1475183409566,6.90006325149474,11.7467370174946,21.0793390249517,both,LKA,L,False
588,Sudan,1993,23.68570875,1993-01-01,11.4660832437785,4.56874918954713,101.380423763812,14.2451400960584,both,SDN,L,False
593,Tanzania,1993,16.40978283,1993-01-01,45.2364974710923,1.20580080875436,25.277264325323,11.9836010052073,both,TZA,L,False
594,Thailand,1993,18.76510048,1993-01-01,77.7461171174097,8.25191591524627,3.31219168428468,31.3490178726283,both,THA,LM,True
597,Tunisia,1993,26.66795237,1993-01-01,88.4109677419355,2.18982886145824,3.9749563191613,12.8445747800587,both,TUN,LM,False
598,Turkiye,1993,22.00796127,1993-01-01,33.0170877754618,7.65126520301509,66.0938429820006,18.4117391120726,both,,,False
604,Uruguay,1993,27.72410011,1993-01-01,38.6849667589585,2.65754610698545,54.1007924425194,10.8223787370992,both,URY,UM,False
609,"Yemen, Rep.",1993,25.76263514,1993-01-01,58.1404142358624,4.00196638126631,35.7522980164491,13.5371697585603,both,YEM,L,False
613,Algeria,1994,33.58565282,1994-01-01,48.5844377877809,-0.899996552733839,29.0476561173071,20.5430774709898,both,DZA,LM,False
618,Australia,1994,37.74515152,1994-01-01,36.4588088303684,3.98038838722397,1.96963479688141,20.7373499036683,both,AUS,H,True
620,Azerbaijan,1994,24.28377174,1994-01-01,55.3493194555644,-19.7000012399238,1662.21594875899,25.6571657325861,both,AZE,L,False
623,Bangladesh,1994,10.04848588,1994-01-01,22.8658645545703,3.89012644116818,5.31374007936498,11.7573710780545,both,BGD,L,True
627,Benin,1994,18.53143141,1994-01-01,64.4004792535565,2.02040044761662,38.5308661668538,10.1085672670988,both,BEN,L,True
633,Burkina Faso,1994,17.82985446,1994-01-01,39.2292222386411,1.31500727210265,25.1778762249963,13.784428493415,both,BFA,L,False
641,China,1994,12.46910427,1994-01-01,35.7699934485221,13.0368066326745,24.2569897243361,31.812559389413,both,CHN,L,False
645,"Congo, Rep.",1994,30.70792083,1994-01-01,132.736248422167,-5.49307574541402,42.4396750333452,50.1649089946659,both,COG,L,False
656,El Salvador,1994,18.90894838,1994-01-01,55.1486486416098,4.6920617266787,10.5858066526451,14.9175584916707,both,SLV,LM,True
661,Fiji,1994,24.85581055,1994-01-01,115.843028693277,5.09999960852174,0.816666666667029,9.41229284351502,both,FJI,LM,False
664,Gabon,1994,23.90900706,1994-01-01,99.9266868001633,3.71275484108966,36.1162456962985,15.4324733295307,both,GAB,UM,False
667,Ghana,1994,13.85055128,1994-01-01,62.0211527377522,3.29999973947747,24.8702554369576,9.27656099903938,both,GHA,L,False
671,Guinea,1994,12.62823886,1994-01-01,33.3418125019301,3.97009910590064,,7.71761177126607,both,GIN,L,False
676,"Hong Kong SAR, China",1994,15.37331921,1994-01-01,237.427997065577,6.0359690091578,8.73786407766985,25.4191556863978,both,HKG,H,True
690,"Korea, Rep.",1994,15.40120029,1994-01-01,48.6659897866647,9.26866633778376,6.26585950039679,30.7456454262008,both,KOR,UM,True
694,Lebanon,1994,47.31046679,1994-01-01,70.2721154740452,8.10524197734502,,27.8186220163761,both,LBN,LM,True
697,Madagascar,1994,16.69619858,1994-01-01,43.5589179379958,-0.042101302622072,38.9417908989239,29.4339425799792,both,MDG,L,True
698,Malaysia,1994,23.26969871,1994-01-01,179.904942673986,9.21204179334867,3.72497055359284,27.6305759205161,both,MYS,UM,True
701,Mexico,1994,12.54059982,1994-01-01,29.1584721341582,4.39412788764169,6.96581237191123,17.88991588002,both,MEX,UM,True
716,Oman,1994,39.74544974,1994-01-01,62.689996465182,3.87577416657888,,5.03181336161188,both,OMN,UM,False
717,Pakistan,1994,14.51128177,1994-01-01,35.0577237131595,3.73741555767747,12.3681943936948,14.6006889594221,both,PAK,L,True
718,Panama,1994,24.05500988,1994-01-01,143.609032792557,2.85014710063092,1.26843190106196,18.6756185590754,both,PAN,LM,False
728,Rwanda,1994,13.32740283,1994-01-01,71.0956283073375,-50.2480671053527,,7.30699649601632,both,RWA,L,False
732,Saudi Arabia,1994,33.7941252,1994-01-01,60.0713114592181,0.952955921553553,0.564325478533144,15.8860596961855,both,SAU,UM,False
733,Senegal,1994,15.89828363,1994-01-01,54.7381345984609,-0.0475209486617416,32.2936668569551,14.3747404866858,both,SEN,L,False
734,Seychelles,1994,63.64745263,1994-01-01,50.072344089516,-2.43656881060774,1.73697270471464,9.65538792356432,both,SYC,UM,True
738,South Africa,1994,31.31999969,1994-01-01,37.1146091666279,3.20000000297172,8.93852493545717,12.0146431529798,both,ZAF,UM,True
740,Sri Lanka,1994,24.1018851,1994-01-01,79.4307906970319,5.59991872510166,8.44871248698348,23.5974400950467,both,LKA,L,False
741,Sudan,1994,19.55146613,1994-01-01,14.610015048858,1.00622924788334,115.398144292738,9.9670784134322,both,SDN,L,False
746,Tanzania,1994,16.75379301,1994-01-01,44.2367675621224,1.56766176421846,34.0833640722984,12.7197841071644,both,TZA,L,False
747,Thailand,1994,15.95180035,1994-01-01,81.2489529938277,7.99702466720433,5.04774897680755,31.2696084942357,both,THA,LM,True
750,Tunisia,1994,25.94316828,1994-01-01,92.8043860425704,3.17841132209441,4.73323063996595,13.3293054167879,both,TUN,LM,False
751,Turkiye,1994,20.47599411,1994-01-01,41.7458523409412,-4.66814736394838,105.214986469202,19.0911189247336,both,,,False
757,Uruguay,1994,29.50130081,1994-01-01,40.1488337195203,7.28134264410127,44.7360421521933,10.4512975982766,both,URY,UM,False
762,"Yemen, Rep.",1994,25.18204373,1994-01-01,68.9640403073869,6.72194912231696,49.3941553813254,16.011220929887,both,YEM,L,False
766,Algeria,1995,31.37621634,1995-01-01,55.1910052081435,3.79999479027065,29.7796264864999,21.8677786012613,both,DZA,LM,False
771,Australia,1995,36.87675095,1995-01-01,37.7040452075846,3.88592623460093,4.62776659959759,21.917692186687,both,AUS,H,True
773,Azerbaijan,1995,18.66519824,1995-01-01,85.8937107507733,-11.7999991076818,411.759641777268,12.4729121754616,both,AZE,L,False
776,Bangladesh,1995,10.46215887,1995-01-01,28.2094960764218,5.12127789724337,10.2978117947206,12.380713124554,both,BGD,L,True
780,Benin,1995,20.19601602,1995-01-01,63.800140010475,6.04519865041564,14.4625482180894,11.0919031463355,both,BEN,L,True
786,Burkina Faso,1995,19.43548402,1995-01-01,40.7474714183407,5.71637386269622,7.45884497828324,12.0795702768976,both,BFA,L,False
794,China,1995,11.17719774,1995-01-01,34.2770388383742,10.9539543419,16.7912251650916,29.9353899245073,both,CHN,L,False
798,"Congo, Rep.",1995,27.58051138,1995-01-01,128.312504260557,3.9853243781107,9.41800743452228,31.3103578867639,both,COG,L,False
800,Croatia,1995,50.29196124,1995-01-01,62.8042653485871,6.75847707132475,3.95010395010402,7.93133731704833,both,HRV,UM,False
808,Ecuador,1995,21.00795679,1995-01-01,45.9112707318244,2.25254865225104,22.9341344145802,8.85894521804236,both,ECU,LM,False
809,El Salvador,1995,18.56387897,1995-01-01,59.3607543357884,4.73408140229732,10.0296564501018,15.4332802533653,both,SLV,LM,True
814,Fiji,1995,23.50809154,1995-01-01,114.143419105706,2.49999853846872,2.16564721441535,10.2277238442383,both,FJI,LM,False
817,Gabon,1995,25.07372897,1995-01-01,95.1346961861668,4.97384776335103,9.64653104079616,17.1824491071429,both,GAB,UM,False
818,Georgia,1995,15.65191758,1995-01-01,67.8286788091539,2.59657506969336,162.717152150377,1.31520244913717,both,GEO,L,False
820,Ghana,1995,13.92980959,1995-01-01,57.4230942889947,4.11241897162861,59.4615536991446,7.08231742714501,both,GHA,L,False
823,Guatemala,1995,9.774944533,1995-01-01,44.6894303422515,4.94854750210382,8.4114131227057,12.0195427269586,both,GTM,LM,False
824,Guinea,1995,12.69705543,1995-01-01,31.3044291693273,4.60767320245354,,9.60170598996286,both,GIN,L,False
829,"Hong Kong SAR, China",1995,16.06365894,1995-01-01,256.89826506739,2.37369800372204,9.07738095238091,25.2557180211724,both,HKG,H,True
843,"Korea, Rep.",1995,13.98091072,1995-01-01,52.4640219612036,9.61456539319965,4.48074108557248,31.5859582671226,both,KOR,H,True
847,Lebanon,1995,31.1004397,1995-01-01,73.1353869918234,6.44886256985258,,27.497592025473,both,LBN,LM,True
850,Madagascar,1995,14.4990893,1995-01-01,45.3744915678324,1.67859232120303,49.0802100590784,5.19425801525208,both,MDG,L,True
851,Malaysia,1995,22.59751301,1995-01-01,192.113200253514,9.82908519730812,3.45057509584895,31.2055844978941,both,MYS,UM,True
854,Mexico,1995,13.26099968,1995-01-01,43.6658317263397,-5.91029962358286,34.9992712889592,13.3942981691822,both,MEX,UM,True
856,Moldova,1995,42.02499647,1995-01-01,128.016386523173,-1.39999905491376,29.8656104095718,13.8678938811352,both,MDA,LM,False
857,Mongolia,1995,26.5965872,1995-01-01,82.1036587592106,6.3764268864666,0.0435161009571923,12.4939869629793,both,MNG,L,False
865,Niger,1995,12.49087382,1995-01-01,34.7775356997428,2.4572441223155,10.5632886691814,6.50823639094133,both,NER,L,False
869,Oman,1995,38.24537832,1995-01-01,64.1500694766095,4.99681952030654,,4.57222258982333,both,OMN,UM,False
870,Pakistan,1995,13.97184679,1995-01-01,36.132753673519,4.96260914623281,12.3435785170513,13.8972582991143,both,PAK,L,True
871,Panama,1995,25.2176802,1995-01-01,146.905380036798,1.75167879322242,0.994206982933841,19.5561430237566,both,PAN,LM,False
876,Poland,1995,47.44464932,1995-01-01,43.5552180979904,7.92965956313934,27.951388563304,14.889103907645,both,POL,LM,False
879,Romania,1995,34.39281359,1995-01-01,56.291225396158,6.23351148371351,32.2424847257597,17.0010248863427,both,ROU,LM,False
881,Rwanda,1995,18.00607568,1995-01-01,30.9721731494864,35.2240783095728,,8.07921188423618,both,RWA,L,False
885,Saudi Arabia,1995,32.41309936,1995-01-01,65.0417272083752,0.311672244384354,4.8684310305603,16.7849558511233,both,SAU,UM,False
886,Senegal,1995,14.44041139,1995-01-01,52.7254034277702,5.46858485819628,7.86400784570111,11.8470393704809,both,SEN,L,False
887,Seychelles,1995,53.09576133,1995-01-01,53.3925777094071,0.485036699253456,-0.243902439024459,12.3946456209632,both,SYC,UM,True
891,South Africa,1995,27.18479919,1995-01-01,39.4780337793026,3.10000000054411,8.68044422624465,12.6908327807785,both,ZAF,UM,True
893,Sri Lanka,1995,24.76406271,1995-01-01,81.6350490886111,5.5000852341585,7.67484873449805,22.0554320935888,both,LKA,L,False
894,Sudan,1995,12.87801379,1995-01-01,14.7723984872323,5.99709226051246,68.3751929485422,4.99147416380609,both,SDN,L,False
899,Tanzania,1995,15.57589672,1995-01-01,45.1619199872127,3.56991186849247,27.4277854195323,11.1693231117383,both,TZA,L,False
900,Thailand,1995,15.33530045,1995-01-01,89.7561749368245,8.12031534625378,5.81818181818192,32.3509690550155,both,THA,LM,True
903,Tunisia,1995,26.57724338,1995-01-01,93.7144465686907,2.35166985086541,6.24415028747146,11.9157631452398,both,TUN,LM,False
904,Turkiye,1995,19.38593292,1995-01-01,44.2426347506171,7.87826687618991,89.11331722485,19.9137474027067,both,,,False
906,Ukraine,1995,41.29025961,1995-01-01,97.2296964841051,-12.2000000007385,376.746174768209,17.7000312933241,both,UKR,LM,False
910,Uruguay,1995,26.15449905,1995-01-01,38.0976748425287,-1.44759896894408,42.2483197983755,10.4346065534977,both,URY,UM,False
915,"Yemen, Rep.",1995,24.12726923,1995-01-01,87.4446919838225,5.66937132228433,55.0811068702292,18.4530691632642,both,YEM,L,False
919,Algeria,1996,29.17898833,1996-01-01,53.7051478767794,4.0999984703933,18.6790758601749,18.1089495445975,both,DZA,LM,False
924,Australia,1996,36.05107498,1996-01-01,38.2330533547335,3.86388891398424,2.61538461538461,21.166457769737,both,AUS,H,True
926,Azerbaijan,1996,19.74989197,1996-01-01,80.8497401741931,1.29999940463827,19.7948028061898,28.3327234135988,both,AZE,L,False
929,Bangladesh,1996,9.791327417,1996-01-01,26.0760877233809,4.52291921684423,2.37712902953223,15.7262493063358,both,BGD,L,True
933,Benin,1996,18.15078481,1996-01-01,56.5177914456367,4.32428403131786,4.914239726372,10.2384384804622,both,BEN,L,True
939,Burkina Faso,1996,19.75207986,1996-01-01,38.1802977691941,11.014743869558,6.09780439121741,12.4946693294609,both,BFA,L,False
947,China,1996,11.09503161,1996-01-01,33.8146437892841,9.92255675282291,8.31316028893909,29.2549656935919,both,CHN,L,False
950,"Congo, Dem. Rep.",1996,2.173257293,1996-01-01,60.3162567434145,-1.02317264199922,492.441850235414,26.5950844702073,both,COD,L,False
951,"Congo, Rep.",1996,15.71902964,1996-01-01,128.407663306917,4.29048155870402,10.0311203319503,18.8351157959529,both,COG,L,False
953,Croatia,1996,52.08908957,1996-01-01,67.0542505897715,6.10898092547333,4.29999999999995,12.2732729194993,both,HRV,UM,False
961,Ecuador,1996,21.75749762,1996-01-01,44.2157026832153,1.73174762607862,24.4114592150674,8.05173123585595,both,ECU,LM,False
962,El Salvador,1996,21.03497484,1996-01-01,55.2818567293307,0.811461899328009,9.78892040179966,12.4333991583305,both,SLV,LM,True
967,Fiji,1996,27.2132437,1996-01-01,121.726031065881,4.80000043020962,3.05016181229799,13.5745848955544,both,FJI,LM,False
970,Gabon,1996,22.22800465,1996-01-01,95.6709008514144,3.62504902027987,0.689693377281638,18.164651565504,both,GAB,UM,False
971,Georgia,1996,18.403723,1996-01-01,45.6965490500194,11.2025463861501,39.3574999987146,16.6758381801732,both,GEO,LM,False
973,Ghana,1996,13.35624746,1996-01-01,72.2049441293975,4.60246115564627,46.5610196762282,6.99025461472656,both,GHA,L,False
976,Guatemala,1996,9.852067747,1996-01-01,40.392952957301,2.95777988740716,11.0569165321987,10.8452228866752,both,GTM,LM,False
977,Guinea,1996,11.97917329,1996-01-01,29.861424528614,4.46157508517599,,9.60170598290838,both,GIN,L,False
982,"Hong Kong SAR, China",1996,14.37046174,1996-01-01,244.85376438617,4.25846011636362,6.27557980900412,25.5533671550497,both,HKG,H,True
996,"Korea, Rep.",1996,14.52559219,1996-01-01,52.6539729274205,7.89070332600667,4.92454354292754,31.9631684489119,both,KOR,H,True
1000,Lebanon,1996,43.5816408,1996-01-01,68.0966127579704,11.2859357161668,,26.7527762988838,both,LBN,LM,True
1003,Madagascar,1996,14.39574551,1996-01-01,35.8824601668345,2.15420447175147,19.7563545439776,5.88930477865701,both,MDG,L,True
1004,Malaysia,1996,22.39060894,1996-01-01,181.766982485457,10.0027006861844,3.48855945858916,31.2881307836615,both,MYS,UM,True
1007,Mexico,1996,20.8047389,1996-01-01,47.7678235339067,6.21829715869302,34.3783832235168,15.4715511947012,both,MEX,UM,True
1009,Moldova,1996,43.29558393,1996-01-01,129.237536040111,-5.87706028626823,23.5056772963368,17.8389091359581,both,MDA,L,False
1010,Mongolia,1996,28.62221788,1996-01-01,77.9740756901741,2.23509384338665,46.8899521531103,22.4029896128147,both,MNG,L,False
1018,Niger,1996,10.87786485,1996-01-01,36.539997643493,0.100530504281409,5.28885751264882,7.19853093728035,both,NER,L,False
1022,Oman,1996,33.48292673,1996-01-01,69.3906831462689,3.04593990978547,,4.96629851593908,both,OMN,UM,False
1023,Pakistan,1996,15.0206295,1996-01-01,38.3301268339895,4.84658128681654,10.3738085885002,14.4141067733624,both,PAK,L,True
1029,Poland,1996,50.71727793,1996-01-01,45.3767344453465,6.09387747385628,19.7949669196707,16.5470133971768,both,POL,UM,False
1032,Romania,1996,33.45631737,1996-01-01,60.7813693722174,3.90770208816159,38.8293013382852,18.9823045917964,both,ROU,LM,False
1034,Rwanda,1996,19.50754958,1996-01-01,32.2300658207659,12.7456957639179,7.41137173526642,9.2908272603487,both,RWA,L,False
1038,Saudi Arabia,1996,33.34230912,1996-01-01,66.653820067958,3.30470078628477,1.22206988451309,15.1355372262454,both,SAU,UM,False
1039,Senegal,1996,15.37756712,1996-01-01,46.272432717398,2.01997720854131,2.75430663482409,12.6607134430628,both,SEN,L,False
1040,Seychelles,1996,59.11044596,1996-01-01,98.0553434635995,9.99794595219808,-1.10024449877743,21.5608783400066,both,SYC,UM,True
1044,South Africa,1996,28.48110008,1996-01-01,42.199251732528,4.29999999726792,7.35411338706952,12.9196788012438,both,ZAF,UM,True
1046,Sri Lanka,1996,23.096941,1996-01-01,78.8739637143809,3.79996720568178,15.9358310447214,20.8534254707549,both,LKA,L,False
1047,Sudan,1996,9.305089076,1996-01-01,20.0298432137309,5.9191237633176,132.823777374139,11.5102897349884,both,SDN,L,False
1052,Tanzania,1996,13.37637024,1996-01-01,35.7265066969485,4.54436680394173,20.9772596430629,8.94422896799987,both,TZA,L,False
1053,Thailand,1996,17.76160049,1996-01-01,84.2741479979753,5.65194446499471,5.80510554737349,31.1961529805088,both,THA,LM,True
1056,Tunisia,1996,26.67730431,1996-01-01,85.7203547620671,7.14608096782061,3.72514472690715,12.2002160880716,both,TUN,LM,False
1057,Turkiye,1996,24.4591732,1996-01-01,49.3693148863728,7.37966447375686,80.4121511388042,20.4387792882834,both,,,False
1059,Ukraine,1996,36.894693,1996-01-01,93.8566450766079,-10.0,80.3255014551742,16.0833671904709,both,UKR,LM,False
1063,Uruguay,1996,26.52770042,1996-01-01,39.5284364552889,5.57795776385868,28.3420486004309,11.1045617397245,both,URY,UM,False
1068,"Yemen, Rep.",1996,30.69773901,1996-01-01,85.9391074430978,4.63496731668951,30.7337332718043,18.3386479376863,both,YEM,L,False
1072,Algeria,1997,30.9525214,1997-01-01,52.2439115059386,1.09999993888543,5.73352275357187,15.7003100068511,both,DZA,LM,False
1077,Australia,1997,34.80287552,1997-01-01,37.9808322779409,3.91324731942255,0.224887556221887,21.0615001841323,both,AUS,H,True
1079,Azerbaijan,1997,18.53359276,1997-01-01,82.0789665326283,5.80000014795783,3.6743480968473,35.5969983852072,both,AZE,L,False
1082,Bangladesh,1997,9.888545795,1997-01-01,26.3255133900833,4.4898964976265,5.30560105668802,15.6534461600596,both,BGD,L,True
1086,Benin,1997,17.34923811,1997-01-01,58.7116296113966,5.73468837521307,3.46629590564778,12.0973224280735,both,BEN,L,True
1092,Burkina Faso,1997,20.02601935,1997-01-01,37.4164187803511,6.31683473483768,2.31869062176685,13.4973413662304,both,BFA,L,False
1100,China,1997,11.62684989,1997-01-01,34.5330881760502,9.23677989187537,2.78646505531882,28.3074942274725,both,CHN,LM,False
1103,"Congo, Dem. Rep.",1997,2.512073837,1997-01-01,33.750000421875,-5.61704659870088,198.516707416463,2.01625002520313,both,COD,L,False
